Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice,Timestamp,G.Moon,HighPrice,LowPrice
,,,,1984-02-06 12:00,8.397,1193.15,1167.92,1987-05-22 12:00,3.104,2258.42,2220.15,1990-09-06 12:00,5.065,2633.17,2575.99,1993-12-21 12:00,8.256,3774.77,3719.72,1997-04-06 12:00,6.596,,,2000-07-22 12:00,8.91499999999,,,2003-11-05 12:00,6.113,9883.86,9746.98,2007-02-20 12:00,13.505,12845.76,12675.04,2010-06-06 12:00,5.671,,,2013-09-19 12:00,0.0229999999865,,
,,,,1984-02-07 12:00,20.372,1187.29,1161.12,1987-05-23 12:00,16.222,,,1990-09-07 12:00,19.295,2635.89,2577.72,1993-12-22 12:00,20.088,3780.64,3725.86,1997-04-07 12:00,21.312,6639.00,6508.70,2000-07-23 12:00,21.877,,,2003-11-06 12:00,18.254,9888.90,9738.53,2007-02-21 12:00,28.153,12813.88,12662.79,2010-06-07 12:00,18.039,10025.84,9798.73,2013-09-20 12:00,13.68,,
,,,,1984-02-08 12:00,32.497,1188.76,1151.28,1987-05-24 12:00,29.122,,,1990-09-08 12:00,33.639,,,1993-12-23 12:00,31.944,3791.81,3739.56,1997-04-08 12:00,35.796,6638.62,6491.71,2000-07-24 12:00,35.186,10895.84,10545.47,2003-11-07 12:00,30.256,9945.71,9770.31,2007-02-22 12:00,42.565,12792.97,12621.93,2010-06-08 12:00,30.706,9971.57,9726.33,2013-09-21 12:00,26.977,,
,,,,1984-02-09 12:00,44.848,1167.29,1139.03,1987-05-25 12:00,41.827,,,1990-09-09 12:00,48.011,,,1993-12-24 12:00,43.902,,,1997-04-09 12:00,49.948,6662.41,6521.16,2000-07-25 12:00,48.873,10867.20,10557.49,2003-11-08 12:00,42.154,,,2007-02-23 12:00,56.691,12726.79,12578.51,2010-06-09 12:00,43.712,10093.33,9859.04,2013-09-22 12:00,39.909,,
,,,,1984-02-10 12:00,57.504,1167.92,1149.92,1987-05-26 12:00,54.356,2305.52,2252.88,1990-09-10 12:00,62.337,2665.35,2600.99,1993-12-25 12:00,56.032,,,1997-04-10 12:00,63.706,6626.91,6495.48,2000-07-26 12:00,62.95,10790.13,10447.18,2003-11-09 12:00,53.983,,,2007-02-24 12:00,70.509,,,2010-06-10 12:00,57.072,10206.61,9901.67,2013-09-23 12:00,52.502,,
,,,,1984-02-11 12:00,70.545,,,1987-05-27 12:00,66.72,2320.24,2274.27,1990-09-11 12:00,76.564,2635.64,2586.88,1993-12-26 12:00,68.388,,,1997-04-11 12:00,77.043,6529.48,6358.42,2000-07-27 12:00,77.402,10745.93,10450.01,2003-11-10 12:00,65.777,9861.05,9702.46,2007-02-25 12:00,84.02,,,2010-06-11 12:00,70.774,10235.10,10038.31,2013-09-24 12:00,64.803,,
,,,,1984-02-12 12:00,84.037,,,1987-05-28 12:00,78.933,2323.57,2265.93,1990-09-12 12:00,90.656,2639.11,2592.33,1993-12-27 12:00,81.012,3804.95,3750.46,1997-04-12 12:00,89.972,,,2000-07-28 12:00,92.174,10732.14,10367.28,2003-11-11 12:00,77.576,9801.21,9673.64,2007-02-26 12:00,97.239,12746.34,12562.72,2010-06-12 12:00,84.779,,,2013-09-25 12:00,76.879,,
,,,,1984-02-13 12:00,98.022,1164.05,1139.97,1987-05-29 12:00,91.009,2332.39,2281.10,1990-09-13 12:00,104.594,2629.21,2570.54,1993-12-28 12:00,93.921,3813.33,3766.10,1997-04-13 12:00,102.531,,,2000-07-29 12:00,107.173,,,2003-11-12 12:00,89.422,9882.60,9700.02,2007-02-27 12:00,110.189,12628.90,12078.85,2010-06-13 12:00,99.023,,,2013-09-26 12:00,88.809,,
,,,,1984-02-14 12:00,112.499,1170.54,1147.09,1987-05-30 12:00,102.972,,,1990-09-14 12:00,118.367,2585.15,2545.54,1993-12-29 12:00,107.116,3818.92,3764.43,1997-04-14 12:00,114.785,6487.22,6315.84,2000-07-30 12:00,122.271,,,2003-11-13 12:00,101.366,9895.71,9740.53,2007-02-28 12:00,122.897,12396.81,12122.03,2010-06-14 12:00,113.428,10354.97,10175.02,2013-09-27 12:00,100.673,,
,,,,1984-02-15 12:00,127.407,1175.67,1154.31,1987-05-31 12:00,114.854,,,1990-09-15 12:00,131.97,,,1993-12-30 12:00,120.573,3806.34,3759.96,1997-04-15 12:00,126.809,6626.09,6457.92,2000-07-31 12:00,137.322,10727.09,10374.00,2003-11-14 12:00,113.463,9919.19,9709.13,2007-03-01 12:00,135.391,12338.89,11996.17,2010-06-15 12:00,127.908,10416.11,10192.40,2013-09-28 12:00,112.555,,
,,,,1984-02-16 12:00,142.627,1164.99,1143.74,1987-06-01 12:00,126.701,2319.78,2277.00,1990-09-16 12:00,145.396,,,1993-12-31 12:00,134.255,3804.11,3745.15,1997-04-16 12:00,138.683,6708.77,6506.08,2000-08-01 12:00,152.181,10728.92,10428.58,2003-11-15 12:00,125.775,,,2007-03-02 12:00,147.696,12293.15,12064.91,2010-06-16 12:00,142.381,10456.39,10289.37,2013-09-29 12:00,124.531,,
,,,,1984-02-17 12:00,157.983,1164.36,1141.23,1987-06-02 12:00,138.571,2306.43,2260.62,1990-09-17 12:00,158.632,2585.89,2537.13,1994-01-01 12:00,148.116,,,1997-04-17 12:00,150.49,6750.91,6600.80,2000-08-02 12:00,166.722,10818.66,10514.29,2003-11-16 12:00,138.369,,,2007-03-03 12:00,159.839,,,2010-06-17 12:00,156.778,10479.74,10293.49,2013-09-30 12:00,136.672,,
,,,,1984-02-18 12:00,173.279,,,1987-06-03 12:00,150.534,2330.10,2283.37,1990-09-18 12:00,171.663,2587.87,2524.26,1994-01-02 12:00,162.103,,,1997-04-18 12:00,162.306,6749.71,6616.46,2000-08-03 12:00,180.859,10844.30,10518.68,2003-11-17 12:00,151.308,9775.35,9603.57,2007-03-04 12:00,171.848,,,2010-06-18 12:00,171.043,10513.75,10379.60,2013-10-01 12:00,149.031,,
,,,,1984-02-19 12:00,188.329,,,1987-06-04 12:00,162.668,2343.45,2308.71,1990-09-19 12:00,184.479,2594.55,2534.41,1994-01-03 12:00,176.173,3790.70,3715.24,1997-04-19 12:00,174.202,,,2000-08-04 12:00,194.55,10873.97,10555.68,2003-11-18 12:00,164.647,9792.16,9601.35,2007-03-05 12:00,183.753,12220.16,11973.58,2010-06-19 12:00,185.135,,,2013-10-02 12:00,161.65,,
,,,,1984-02-20 12:00,202.994,,,1987-06-05 12:00,175.057,2346.33,2312.35,1990-09-20 12:00,197.07,2549.01,2495.54,1994-01-04 12:00,190.288,3798.25,3718.89,1997-04-20 12:00,186.234,,,2000-08-05 12:00,207.796,,,2003-11-19 12:00,178.424,9731.94,9584.31,2007-03-06 12:00,195.59,12252.61,12051.17,2010-06-20 12:00,199.028,,,2013-10-03 12:00,174.548,,
,,,,1984-02-21 12:00,217.193,1153.79,1134.00,1987-06-06 12:00,187.785,,,1990-09-21 12:00,209.442,2538.37,2479.95,1994-01-05 12:00,204.42,3821.33,3750.41,1997-04-21 12:00,198.45,6768.17,6594.38,2000-08-06 12:00,220.63,,,2003-11-20 12:00,192.646,9756.09,9576.91,2007-03-07 12:00,207.402,12315.18,12122.11,2010-06-21 12:00,212.703,10627.19,10387.54,2013-10-04 12:00,187.726,,
,,,,1984-02-22 12:00,230.91,1145.83,1128.66,1987-06-07 12:00,200.925,,,1990-09-22 12:00,221.612,,,1994-01-06 12:00,218.545,3843.84,3771.52,1997-04-22 12:00,210.881,6858.08,6628.50,2000-08-07 12:00,233.109,10973.23,10657.50,2003-11-21 12:00,207.281,9692.53,9556.68,2007-03-08 12:00,219.239,12355.47,12183.79,2010-06-22 12:00,226.15,10524.78,10276.14,2013-10-05 12:00,201.168,,
,,,,1984-02-23 12:00,244.171,1142.38,1114.95,1987-06-08 12:00,214.527,2362.71,2306.89,1990-09-23 12:00,233.616,,,1994-01-07 12:00,232.641,3842.15,3778.83,1997-04-23 12:00,223.545,6902.23,6746.50,2000-08-08 12:00,245.304,11083.11,10741.38,2003-11-22 12:00,222.252,,,2007-03-09 12:00,231.159,12379.51,12200.62,2010-06-23 12:00,239.364,10393.89,10195.81,2013-10-06 12:00,214.842,,
,,,,1984-02-24 12:00,257.035,1167.09,1137.04,1987-06-09 12:00,228.606,2366.05,2331.77,1990-09-24 12:00,245.504,2498.02,2438.12,1994-01-08 12:00,246.681,,,1997-04-24 12:00,236.448,6923.90,6742.89,2000-08-09 12:00,257.293,11097.03,10780.02,2003-11-23 12:00,237.433,,,2007-03-10 12:00,243.228,,,2010-06-24 12:00,252.344,10314.31,10112.60,2013-10-07 12:00,228.708,,
,,,,1984-02-25 12:00,269.575,,,1987-06-10 12:00,243.13,2389.71,2328.58,1990-09-25 12:00,257.341,2501.24,2437.38,1994-01-09 12:00,260.626,,,1997-04-25 12:00,249.584,6826.77,6681.08,2000-08-10 12:00,269.15,11069.93,10779.47,2003-11-24 12:00,252.671,9788.60,9629.87,2007-03-11 12:00,255.517,,,2010-06-25 12:00,265.092,10261.10,10039.97,2013-10-08 12:00,242.72,,
,,,,1984-02-26 12:00,281.866,,,1987-06-11 12:00,258.01,2380.46,2341.93,1990-09-26 12:00,269.203,2496.04,2435.40,1994-01-10 12:00,274.433,3874.52,3804.72,1997-04-26 12:00,262.94,,,2000-08-11 12:00,280.946,11131.83,10841.37,2003-11-25 12:00,267.798,9821.94,9679.13,2007-03-12 12:00,268.097,12385.44,12205.58,2010-06-26 12:00,277.619,,,2013-10-09 12:00,256.836,,
,,,,1984-02-27 12:00,293.977,1186.66,1156.41,1987-06-12 12:00,273.106,2399.42,2360.74,1990-09-27 12:00,281.176,2492.33,2396.29,1994-01-11 12:00,288.049,3885.21,3823.02,1997-04-27 12:00,276.5,,,2000-08-12 12:00,292.743,,,2003-11-26 12:00,282.664,9838.01,9689.05,2007-03-13 12:00,281.034,12319.66,12049.85,2010-06-27 12:00,289.94,,,2013-10-10 12:00,271.014,,
,,,,1984-02-28 12:00,305.966,1177.45,1150.34,1987-06-13 12:00,288.251,,,1990-09-28 12:00,293.348,2465.59,2367.82,1994-01-12 12:00,301.427,3876.49,3809.79,1997-04-28 12:00,290.25,6826.37,6691.51,2000-08-13 12:00,304.597,,,2003-11-27 12:00,297.154,,,2007-03-14 12:00,294.385,12187.88,11926.79,2010-06-28 12:00,302.08,10246.82,10070.12,2013-10-11 12:00,285.218,,
,,,,1984-02-29 12:00,317.882,1171.38,1146.46,1987-06-14 12:00,303.272,,,1990-09-29 12:00,305.803,,,1994-01-13 12:00,314.53,3864.67,3808.38,1997-04-29 12:00,304.173,6998.15,6820.75,2000-08-14 12:00,316.55,11232.92,10928.91,2003-11-28 12:00,311.202,9832.16,9733.20,2007-03-15 12:00,308.18,12228.42,12060.10,2010-06-29 12:00,314.076,10135.72,9786.45,2013-10-12 12:00,299.411,,
,,,,1984-03-01 12:00,329.759,1166.46,1146.25,1987-06-15 12:00,318.03,2409.44,2374.39,1990-09-30 12:00,318.616,,,1994-01-14 12:00,327.338,3891.96,3830.62,1997-04-30 12:00,318.255,7081.23,6912.26,2000-08-15 12:00,328.638,11227.06,10965.54,2003-11-29 12:00,324.789,,,2007-03-16 12:00,322.419,12226.01,12053.05,2010-06-30 12:00,325.97,9951.47,9741.07,2013-10-13 12:00,313.557,,
,,,,1984-03-02 12:00,341.624,1181.01,1163.21,1987-06-16 12:00,332.43,2415.36,2376.10,1990-10-01 12:00,331.842,2534.65,2446.53,1994-01-15 12:00,339.855,,,1997-05-01 12:00,332.477,7041.90,6891.39,2000-08-16 12:00,340.888,11171.02,10888.62,2003-11-30 12:00,337.934,,,2007-03-17 12:00,337.059,,,2010-07-01 12:00,337.818,9834.71,9596.04,2013-10-14 12:00,327.615,,
,,,,1984-03-03 12:00,353.5,,,1987-06-17 12:00,346.431,2427.29,2390.70,1990-10-02 12:00,345.504,2565.35,2487.62,1994-01-16 12:00,352.107,,,1997-05-02 12:00,346.81,7104.51,6935.54,2000-08-17 12:00,353.323,11180.91,10899.24,2003-12-01 12:00,350.688,9943.34,9777.64,2007-03-18 12:00,352.01,,,2010-07-02 12:00,349.683,9798.19,9603.80,2013-10-15 12:00,341.542,,
,,,,1984-03-04 12:00,5.406,,,1987-06-18 12:00,0.0360000000001,2419.91,2386.46,1990-10-03 12:00,359.585,2534.65,2470.79,1994-01-17 12:00,4.144,3896.75,3833.71,1997-05-03 12:00,1.211,,,2000-08-18 12:00,5.962,11180.54,10933.30,2003-12-02 12:00,3.11500000001,9936.97,9798.83,2007-03-19 12:00,7.143,12273.52,12110.41,2010-07-03 12:00,1.63499999999,,,2013-10-16 12:00,355.296,,
,,,,1984-03-05 12:00,17.37,1174.31,1158.50,1987-06-19 12:00,13.277,2431.85,2395.26,1990-10-04 12:00,14.022,2528.22,2464.85,1994-01-18 12:00,16.033,3905.19,3840.75,1997-05-04 12:00,15.619,,,2000-08-19 12:00,18.82,,,2003-12-03 12:00,15.287,9974.45,9824.31,2007-03-20 12:00,22.302,12324.31,12172.66,2010-07-04 12:00,13.746,,,2013-10-17 12:00,8.83600000001,,
,,,,1984-03-06 12:00,29.423,1171.59,1148.24,1987-06-20 12:00,26.204,,,1990-10-05 12:00,28.709,2544.55,2453.47,1994-01-19 12:00,27.852,3909.97,3839.34,1997-05-05 12:00,29.957,7220.91,7029.46,2000-08-20 12:00,31.918,,,2003-12-04 12:00,27.273,9978.08,9814.97,2007-03-21 12:00,37.329,12489.02,12220.49,2010-07-05 12:00,26.092,,,2013-10-18 12:00,22.129,,
,,,,1984-03-07 12:00,41.61,1153.27,1131.70,1987-06-21 12:00,38.87,,,1990-10-06 12:00,43.512,,,1994-01-20 12:00,39.69,3915.60,3857.91,1997-05-06 12:00,44.139,7299.98,7139.43,2000-08-21 12:00,45.273,11193.73,10945.39,2003-12-05 12:00,39.14,9954.16,9819.05,2007-03-22 12:00,52.09,12524.03,12364.21,2010-07-06 12:00,38.741,9880.76,9648.26,2013-10-19 12:00,35.154,,
,,,,1984-03-08 12:00,53.987,1155.46,1136.10,1987-06-22 12:00,51.327,2457.29,2417.40,1990-10-07 12:00,58.293,,,1994-01-21 12:00,51.638,3933.33,3875.36,1997-05-07 12:00,58.082,7246.60,7064.78,2000-08-22 12:00,58.902,11274.67,11000.33,2003-12-06 12:00,50.943,,,2007-03-23 12:00,66.485,12550.07,12396.89,2010-07-07 12:00,51.753,10029.93,9716.38,2013-10-20 12:00,47.906,,
,,,,1984-03-09 12:00,66.62,1149.29,1132.54,1987-06-23 12:00,63.616,2466.04,2421.72,1990-10-08 12:00,72.931,2548.02,2507.18,1994-01-22 12:00,63.784,,,1997-05-08 12:00,71.716,7236.96,7040.30,2000-08-23 12:00,72.816,11253.06,10990.44,2003-12-07 12:00,62.734,,,2007-03-24 12:00,80.463,,,2010-07-08 12:00,65.166,10175.02,9987.02,2013-10-21 12:00,60.396,,
,,,,1984-03-10 12:00,79.579,,,1987-06-24 12:00,75.771,2454.08,2415.34,1990-10-09 12:00,87.336,2514.60,2437.87,1994-01-23 12:00,76.206,,,1997-05-09 12:00,85.0,7235.76,7079.63,2000-08-24 12:00,87.013,11302.51,11009.12,2003-12-08 12:00,74.551,9997.34,9824.83,2007-03-25 12:00,94.015,,,2010-07-09 12:00,78.993,10226.48,10079.05,2013-10-22 12:00,72.652,,
,,,,1984-03-11 12:00,92.931,,,1987-06-25 12:00,87.818,2460.14,2430.33,1990-10-10 12:00,101.463,2472.03,2388.36,1994-01-24 12:00,88.966,3947.68,3882.11,1997-05-10 12:00,97.919,,,2000-08-25 12:00,101.47,11301.41,11073.59,2003-12-09 12:00,86.43,10048.75,9887.57,2007-03-26 12:00,107.166,12526.27,12339.53,2010-07-10 12:00,93.211,,,2013-10-23 12:00,84.719,,
,,,,1984-03-12 12:00,106.73,1160.80,1136.52,1987-06-26 12:00,99.777,2453.92,2423.63,1990-10-11 12:00,115.298,2427.23,2344.31,1994-01-25 12:00,102.104,3937.55,3863.82,1997-05-11 12:00,110.492,,,2000-08-26 12:00,116.137,,,2003-12-10 12:00,98.4,10000.53,9848.97,2007-03-27 12:00,119.962,12484.54,12336.89,2010-07-11 12:00,107.76,,,2013-10-24 12:00,96.654,,
,,,,1984-03-13 12:00,120.997,1176.51,1156.09,1987-06-27 12:00,111.669,,,1990-10-12 12:00,128.854,2428.71,2349.75,1994-01-26 12:00,115.623,3934.74,3863.82,1997-05-12 12:00,122.766,7317.47,7156.35,2000-08-27 12:00,130.932,,,2003-12-11 12:00,110.49,10056.97,9896.16,2007-03-28 12:00,132.461,12415.56,12234.50,2010-07-12 12:00,122.544,10260.62,10121.13,2013-10-25 12:00,108.523,,
,,,,1984-03-14 12:00,135.705,1173.68,1155.67,1987-06-28 12:00,123.519,,,1990-10-13 12:00,142.158,,,1994-01-27 12:00,129.495,3951.34,3876.77,1997-05-13 12:00,134.804,7350.85,7211.16,2000-08-28 12:00,145.745,11410.44,11123.35,2003-12-12 12:00,122.732,10091.71,9946.60,2007-03-29 12:00,144.722,12424.77,12251.89,2010-07-13 12:00,137.441,10436.20,10217.55,2013-10-26 12:00,120.401,,
,,,,1984-03-15 12:00,150.771,1177.24,1159.23,1987-06-29 12:00,135.36,2460.30,2423.79,1990-10-14 12:00,155.239,,,1994-01-28 12:00,143.652,3971.89,3919.54,1997-05-14 12:00,146.687,7381.76,7238.35,2000-08-29 12:00,160.45,11356.42,11100.79,2003-12-13 12:00,135.158,,,2007-03-30 12:00,156.804,12442.40,12237.87,2010-07-14 12:00,152.32,10423.03,10265.16,2013-10-27 12:00,132.367,,
,,,,1984-03-16 12:00,166.052,1197.24,1176.19,1987-06-30 12:00,147.235,2456.31,2401.15,1990-10-15 12:00,168.12,2451.24,2354.95,1994-01-29 12:00,158.002,,,1997-05-15 12:00,158.502,7363.63,7225.99,2000-08-30 12:00,174.922,11282.06,11034.57,2003-12-14 12:00,147.807,,,2007-03-31 12:00,168.759,,,2010-07-15 12:00,167.058,10409.49,10216.04,2013-10-28 12:00,144.498,,
,,,,1984-03-17 12:00,181.363,,,1987-07-01 12:00,159.201,2430.80,2391.26,1990-10-16 12:00,180.82,2434.41,2366.83,1994-01-30 12:00,172.441,,,1997-05-16 12:00,170.337,7332.31,7192.61,2000-08-31 12:00,189.058,11415.99,11040.85,2003-12-15 12:00,160.723,10180.97,9994.38,2007-04-01 12:00,180.632,,,2010-07-16 12:00,181.556,10356.20,10071.63,2013-10-29 12:00,156.866,,
,,,,1984-03-18 12:00,196.513,,,1987-07-02 12:00,171.323,2446.27,2415.66,1990-10-17 12:00,193.349,2418.56,2358.17,1994-01-31 12:00,186.871,4002.84,3937.27,1997-05-17 12:00,182.277,,,2000-09-01 12:00,202.789,11406.74,11130.01,2003-12-16 12:00,173.95,10173.19,9986.23,2007-04-02 12:00,192.462,12450.81,12284.54,2010-07-17 12:00,195.748,,,2013-10-30 12:00,169.533,,
,,,,1984-03-19 12:00,211.336,1179.02,1163.00,1987-07-03 12:00,183.68,,,1990-10-18 12:00,205.712,2461.63,2391.83,1994-02-01 12:00,201.212,3998.06,3938.12,1997-05-18 12:00,194.399,,,2000-09-02 12:00,216.088,,,2003-12-17 12:00,187.528,10186.67,10040.08,2007-04-03 12:00,204.283,12534.49,12378.94,2010-07-18 12:00,209.603,,,2013-10-31 12:00,182.544,,
,,,,1984-03-20 12:00,225.72,1184.15,1166.25,1987-07-04 12:00,196.352,,,1990-10-19 12:00,217.916,2536.88,2453.47,1994-02-02 12:00,215.413,3997.78,3937.27,1997-05-19 12:00,206.765,7274.21,7140.69,2000-09-03 12:00,228.968,,,2003-12-18 12:00,201.484,10278.82,10117.78,2007-04-04 12:00,216.128,12591.81,12444.55,2010-07-19 12:00,223.118,10213.09,10051.28,2013-11-01 12:00,195.922,,
,,,,1984-03-21 12:00,239.612,1181.95,1165.62,1987-07-05 12:00,209.419,,,1990-10-20 12:00,229.973,,,1994-02-03 12:00,229.448,3995.52,3932.77,1997-05-20 12:00,219.419,7336.02,7123.38,2000-09-04 12:00,241.474,,,2003-12-19 12:00,215.822,10345.44,10189.63,2007-04-05 12:00,228.031,12573.02,12501.25,2010-07-20 12:00,236.312,10248.20,9973.17,2013-11-02 12:00,209.662,,
,,,,1984-03-22 12:00,253.017,1170.85,1150.75,1987-07-06 12:00,222.945,2460.30,2412.95,1990-10-21 12:00,241.906,,,1994-02-04 12:00,243.312,3979.76,3857.63,1997-05-21 12:00,232.382,7385.47,7218.99,2000-09-05 12:00,253.676,11382.69,11094.50,2003-12-20 12:00,230.51,,,2007-04-06 12:00,240.029,,,2010-07-21 12:00,249.217,10310.04,10053.85,2013-11-03 12:00,223.728,,
,,,,1984-03-23 12:00,265.978,1161.54,1145.31,1987-07-07 12:00,236.966,2467.63,2425.06,1990-10-22 12:00,253.748,2535.40,2476.73,1994-02-05 12:00,257.01,,,1997-05-22 12:00,245.651,7348.79,7210.33,2000-09-06 12:00,265.655,11518.83,11186.25,2003-12-21 12:00,245.473,,,2007-04-07 12:00,252.163,,,2010-07-22 12:00,261.87,10391.78,10121.81,2013-11-04 12:00,238.054,,
,,,,1984-03-24 12:00,278.563,,,1987-07-08 12:00,251.471,2476.24,2432.56,1990-10-23 12:00,265.549,2527.97,2480.20,1994-02-06 12:00,270.546,,,1997-05-23 12:00,259.197,7382.58,7260.61,2000-09-07 12:00,277.498,11444.84,11124.83,2003-12-22 12:00,260.591,10371.11,10216.08,2007-04-08 12:00,264.484,,,2010-07-23 12:00,274.308,10465.19,10237.84,2013-11-05 12:00,252.553,,
,,,,1984-03-25 12:00,290.854,,,1987-07-09 12:00,266.393,2478.48,2441.17,1990-10-24 12:00,277.374,2523.02,2470.54,1994-02-07 12:00,283.92,3923.48,3840.75,1997-05-24 12:00,272.972,,,2000-09-08 12:00,289.292,11381.95,11059.72,2003-12-23 12:00,275.711,10421.48,10265.71,2007-04-09 12:00,277.046,12641.22,12505.83,2010-07-24 12:00,286.567,,,2013-11-06 12:00,267.127,,
,,,,1984-03-26 12:00,302.93,1161.96,1146.25,1987-07-10 12:00,281.603,2470.50,2435.91,1990-10-25 12:00,289.298,2525.99,2464.11,1994-02-08 12:00,297.123,3951.34,3873.67,1997-05-25 12:00,286.919,,,2000-09-09 12:00,301.117,,,2003-12-24 12:00,290.669,10365.63,10263.04,2007-04-10 12:00,289.908,12641.87,12496.48,2010-07-25 12:00,298.679,,,2013-11-07 12:00,281.678,,
,,,,1984-03-27 12:00,314.869,1162.27,1145.62,1987-07-11 12:00,296.926,,,1990-10-26 12:00,301.409,2482.18,2429.21,1994-02-09 12:00,310.14,3956.97,3887.74,1997-05-26 12:00,300.978,,,2000-09-10 12:00,313.043,,,2003-12-25 12:00,305.317,,,2007-04-11 12:00,303.127,12618.63,12432.53,2010-07-26 12:00,310.675,10545.94,10391.02,2013-11-08 12:00,296.12,,
,,,,1984-03-28 12:00,326.734,1176.61,1151.80,1987-07-12 12:00,312.172,,,1990-10-27 12:00,313.796,,,1994-02-10 12:00,322.954,3953.59,3882.96,1997-05-27 12:00,315.096,7421.32,7276.68,2000-09-11 12:00,325.128,11367.15,11043.07,2003-12-26 12:00,319.547,10368.89,10282.22,2007-04-12 12:00,316.751,12580.92,12407.50,2010-07-27 12:00,322.587,10632.52,10460.65,2013-11-09 12:00,310.389,,
,,,,1984-03-29 12:00,338.58,1184.25,1165.52,1987-07-13 12:00,327.167,2470.34,2427.14,1990-10-28 12:00,326.548,,,1994-02-11 12:00,335.549,3920.95,3855.94,1997-05-28 12:00,329.235,7430.20,7287.26,2000-09-12 12:00,337.414,11351.98,11015.70,2003-12-27 12:00,333.301,,,2007-04-13 12:00,330.806,12654.47,12504.04,2010-07-28 12:00,334.446,10586.36,10445.17,2013-11-10 12:00,324.442,,
,,,,1984-03-30 12:00,350.45,1173.68,1157.87,1987-07-14 12:00,341.783,2492.98,2442.60,1990-10-29 12:00,339.741,2470.30,2407.67,1994-02-12 12:00,347.924,,,1997-05-29 12:00,343.369,7404.44,7272.24,2000-09-13 12:00,349.926,11350.87,11020.14,2003-12-28 12:00,346.574,,,2007-04-14 12:00,345.286,,,2010-07-29 12:00,346.291,10609.74,10383.45,2013-11-11 12:00,338.257,,
,,,,1984-03-31 12:00,2.375,,,1987-07-15 12:00,355.952,2502.23,2455.20,1990-10-30 12:00,353.422,2462.87,2400.50,1994-02-13 12:00,0.0910000000003,,,1997-05-30 12:00,357.48,7385.99,7203.99,2000-09-14 12:00,2.673,11285.39,10986.47,2003-12-29 12:00,359.401,10457.78,10319.70,2007-04-15 12:00,0.141000000003,,,2010-07-30 12:00,358.167,10528.84,10327.37,2013-11-12 12:00,351.831,,
,,,,1984-04-01 12:00,14.381,,,1987-07-16 12:00,9.66,2511.48,2471.78,1990-10-31 12:00,7.598,2475.99,2419.55,1994-02-14 12:00,12.08,3935.86,3873.67,1997-05-31 12:00,11.549,,,2000-09-15 12:00,15.651,11203.26,10857.73,2003-12-30 12:00,11.848,10493.11,10374.52,2007-04-16 12:00,15.268,12770.60,12596.36,2010-07-31 12:00,10.125,,,2013-11-13 12:00,5.166,,
,,,,1984-04-02 12:00,26.487,1175.36,1145.94,1987-07-17 12:00,22.934,2533.64,2485.65,1990-11-01 12:00,22.223,2473.02,2415.59,1994-02-15 12:00,23.939,3950.50,3891.40,1997-06-01 12:00,25.556,,,2000-09-16 12:00,28.843,,,2003-12-31 12:00,23.997,10494.44,10382.89,2007-04-17 12:00,30.521,12837.40,12669.50,2010-08-01 12:00,22.225,,,2013-11-14 12:00,18.274,,
,,,,1984-04-03 12:00,38.714,1159.13,1140.39,1987-07-18 12:00,35.829,,,1990-11-02 12:00,37.191,2501.73,2447.28,1994-02-16 12:00,35.734,3964.85,3906.32,1997-06-02 12:00,39.465,7383.84,7244.76,2000-09-17 12:00,42.233,,,2004-01-01 12:00,35.936,,,2007-04-18 12:00,45.727,12871.21,12691.20,2010-08-02 12:00,34.534,10715.21,10468.82,2013-11-15 12:00,31.163,,
,,,,1984-04-04 12:00,51.089,1156.83,1141.02,1987-07-19 12:00,48.409,,,1990-11-03 12:00,52.347,,,1994-02-17 12:00,47.544,3975.82,3894.21,1997-06-03 12:00,53.235,7379.98,7225.02,2000-09-18 12:00,55.801,11053.80,10693.84,2004-01-02 12:00,47.752,10554.96,10367.41,2007-04-19 12:00,60.714,12889.17,12677.47,2010-08-03 12:00,47.12,10714.19,10564.18,2013-11-16 12:00,43.847,,
,,,,1984-04-05 12:00,63.644,1157.87,1128.35,1987-07-20 12:00,60.743,2512.28,2476.88,1990-11-04 12:00,67.515,,,1994-02-18 12:00,59.456,3931.92,3869.73,1997-06-04 12:00,66.815,7350.36,7214.29,2000-09-19 12:00,69.536,10960.95,10645.38,2004-01-03 12:00,59.523,,,2007-04-20 12:00,75.341,13035.77,12811.15,2010-08-04 12:00,60.053,10738.48,10583.10,2013-11-17 12:00,56.335,,
,,,,1984-04-06 12:00,76.417,1138.18,1117.25,1987-07-21 12:00,72.893,2500.16,2444.67,1990-11-05 12:00,82.523,2519.06,2472.77,1994-02-19 12:00,71.564,,,1997-06-05 12:00,80.156,7376.97,7241.33,2000-09-20 12:00,83.429,10906.93,10500.35,2004-01-04 12:00,71.319,,,2007-04-21 12:00,89.517,,,2010-08-05 12:00,73.39,10712.37,10571.60,2013-11-18 12:00,68.643,,
