Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice,Timestamp,G.Mercury,HighPrice,LowPrice
,,,,1927-05-08 12:00,34.265,,,,,,,,,,,,,,,,,,,1928-11-20 12:00,222.983,,,,,,,1929-11-11 12:00,219.536,,,,,,,1930-11-05 12:00,221.709,,,1931-05-27 12:00,40.715,,,,,,,1932-05-18 12:00,33.787,,,,,,,1933-05-12 12:00,34.216,,,,,,,,,,,,,,,,,,,1934-11-25 12:00,224.539,,,,,,,1935-11-17 12:00,221.701,,,,,,
,,,,1927-05-09 12:00,36.219,,,,,,,,,,,,,,,,,,,1928-11-21 12:00,224.501,,,,,,,1929-11-12 12:00,221.153,,,,,,,1930-11-06 12:00,223.328,,,1931-05-28 12:00,41.697,,,,,,,1932-05-19 12:00,35.233,,,,,,,1933-05-13 12:00,36.033,,,,,,,,,,,,,,,,,,,1934-11-26 12:00,225.913,,,,,,,1935-11-18 12:00,223.276,,,,,,
,,,,1927-05-10 12:00,38.204,,,,,,,,,,,,,,,,,,,1928-11-22 12:00,226.031,,,,,,,1929-11-13 12:00,222.769,,,,,,,1930-11-07 12:00,224.94,,,1931-05-29 12:00,42.733,,,,,,,1932-05-20 12:00,36.718,,,,,,,1933-05-14 12:00,37.883,,,,,,,,,,,,,,,,,,,1934-11-27 12:00,227.316,,,,,,,1935-11-19 12:00,224.854,,,,,,
,,,,1927-05-11 12:00,40.217,,,,,,,,,,,,,,,,,,,1928-11-23 12:00,227.568,,,,,,,1929-11-14 12:00,224.381,,,,,,,1930-11-08 12:00,226.547,,,1931-05-30 12:00,43.822,,,,,,,1932-05-21 12:00,38.242,,,,,,,1933-05-15 12:00,39.766,,,,,,,,,,,,,,,,,,,1934-11-28 12:00,228.742,,,,,,,1935-11-20 12:00,226.435,,,,,,
,,,,1927-05-12 12:00,42.258,,,,,,,,,,,,,,,,,,,1928-11-24 12:00,229.113,,,,,,,1929-11-15 12:00,225.991,,,,,,,1930-11-09 12:00,228.147,,,1931-05-31 12:00,44.962,,,,,,,1932-05-22 12:00,39.805,,,,,,,1933-05-16 12:00,41.681,,,,,,,,,,,,,,,,,,,,,,,,,,,1935-11-21 12:00,228.018,,,,,,
,,,,1927-05-13 12:00,44.326,,,,,,,,,,,,,,,,,,,,,,,,,,,1929-11-16 12:00,227.598,,,,,,,1930-11-10 12:00,229.741,,,1931-06-01 12:00,46.152,,,,,,,1932-05-23 12:00,41.406,,,,,,,1933-05-17 12:00,43.629,,,,,,,,,,,,,,,,,,,,,,,,,,,1935-11-22 12:00,229.601,,,,,,
,,,,1927-05-14 12:00,46.419,,,,,,,,,,,,,,,,,,,,,,,,,,,1929-11-17 12:00,229.202,,,,,,,,,,,1931-06-02 12:00,47.392,,,,,,,1932-05-24 12:00,43.046,,,,,,,1933-05-18 12:00,45.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1927-05-15 12:00,48.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1931-06-03 12:00,48.681,,,,,,,1932-05-25 12:00,44.724,,,,,,,1933-05-19 12:00,47.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932-05-26 12:00,46.441,,,,,,,1933-05-20 12:00,49.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932-05-27 12:00,48.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932-05-28 12:00,49.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
