Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice,Timestamp,H.Mars,HighPrice,LowPrice
,,,,1906-06-09 12:00,95.414,,,1907-06-23 12:00,275.763,,,1908-04-26 12:00,95.46,,,1909-05-10 12:00,275.769,,,1910-03-14 12:00,95.5,,,1911-03-28 12:00,275.821,,,1912-01-30 12:00,95.525,,,1913-02-12 12:00,275.877,,,1913-12-17 12:00,95.559,,,1914-12-31 12:00,275.91,,,1915-11-04 12:00,95.606,,,1916-11-17 12:00,275.961,,,1917-09-21 12:00,95.642,,,1918-10-04 12:00,275.416,,,1919-08-09 12:00,95.683,,,1920-08-21 12:00,275.431,,,1921-06-26 12:00,95.73,,,1922-07-09 12:00,275.471,,,1923-05-14 12:00,95.76,,,1924-05-26 12:00,275.513,,,1925-03-31 12:00,95.785,,,1926-04-13 12:00,275.537,,,1927-02-16 12:00,95.819,,,1928-02-29 12:00,275.582,,,1929-01-03 12:00,95.856,,,1930-01-16 12:00,275.637,,,1930-11-20 12:00,95.413,,,1931-12-04 12:00,275.653,,,1932-10-07 12:00,95.468,,,1933-10-21 12:00,275.688,,,1934-08-25 12:00,95.508,,,1935-09-08 12:00,275.748,,
,,,,1906-06-10 12:00,95.895,,,1907-06-24 12:00,276.347,,,1908-04-27 12:00,95.94,,,1909-05-11 12:00,276.353,,,1910-03-15 12:00,95.981,,,1911-03-29 12:00,276.405,,,1912-01-31 12:00,96.006,,,1913-02-13 12:00,276.461,,,1913-12-18 12:00,96.04,,,1915-01-01 12:00,276.494,,,1915-11-05 12:00,96.086,,,1916-11-18 12:00,276.545,,,1917-09-22 12:00,96.123,,,1918-10-05 12:00,276.0,,,1919-08-10 12:00,96.163,,,1920-08-22 12:00,276.015,,,1921-06-27 12:00,96.211,,,1922-07-10 12:00,276.055,,,1923-05-15 12:00,96.24,,,1924-05-27 12:00,276.097,,,1925-04-01 12:00,96.265,,,1926-04-14 12:00,276.121,,,1927-02-17 12:00,96.299,,,1928-03-01 12:00,276.165,,,1929-01-04 12:00,96.336,,,1930-01-17 12:00,276.22,,,1930-11-21 12:00,95.895,,,1931-12-05 12:00,276.237,,,1932-10-08 12:00,95.949,,,1933-10-22 12:00,276.272,,,1934-08-26 12:00,95.989,,,1935-09-09 12:00,276.331,,
,,,,1906-06-11 12:00,96.375,,,1907-06-25 12:00,276.933,,,1908-04-28 12:00,96.42,,,1909-05-12 12:00,276.939,,,1910-03-16 12:00,96.461,,,1911-03-30 12:00,276.99,,,1912-02-01 12:00,96.486,,,1913-02-14 12:00,277.046,,,1913-12-19 12:00,96.52,,,1915-01-02 12:00,277.08,,,1915-11-06 12:00,96.566,,,1916-11-19 12:00,277.131,,,1917-09-23 12:00,96.603,,,1918-10-06 12:00,276.585,,,1919-08-11 12:00,96.643,,,1920-08-23 12:00,276.599,,,1921-06-28 12:00,96.691,,,1922-07-11 12:00,276.639,,,1923-05-16 12:00,96.72,,,1924-05-28 12:00,276.681,,,1925-04-02 12:00,96.746,,,1926-04-15 12:00,276.705,,,1927-02-18 12:00,96.779,,,1928-03-02 12:00,276.75,,,1929-01-05 12:00,96.816,,,1930-01-18 12:00,276.805,,,1930-11-22 12:00,96.375,,,1931-12-06 12:00,276.821,,,1932-10-09 12:00,96.43,,,1933-10-23 12:00,276.856,,,1934-08-27 12:00,96.47,,,1935-09-10 12:00,276.916,,
,,,,1906-06-12 12:00,96.854,,,1907-06-26 12:00,277.519,,,1908-04-29 12:00,96.9,,,1909-05-13 12:00,277.525,,,1910-03-17 12:00,96.94,,,1911-03-31 12:00,277.576,,,1912-02-02 12:00,96.965,,,1913-02-15 12:00,277.633,,,1913-12-20 12:00,97.0,,,1915-01-03 12:00,277.666,,,1915-11-07 12:00,97.045,,,1916-11-20 12:00,277.717,,,1917-09-24 12:00,97.082,,,1918-10-07 12:00,277.17,,,1919-08-12 12:00,97.123,,,1920-08-24 12:00,277.185,,,1921-06-29 12:00,97.17,,,1922-07-12 12:00,277.224,,,1923-05-17 12:00,97.2,,,1924-05-29 12:00,277.267,,,1925-04-03 12:00,97.225,,,1926-04-16 12:00,277.291,,,1927-02-19 12:00,97.259,,,1928-03-03 12:00,277.335,,,1929-01-06 12:00,97.296,,,1930-01-19 12:00,277.39,,,1930-11-23 12:00,96.855,,,1931-12-07 12:00,277.407,,,1932-10-10 12:00,96.91,,,1933-10-24 12:00,277.442,,,1934-08-28 12:00,96.95,,,1935-09-11 12:00,277.501,,
,,,,1906-06-13 12:00,97.333,,,1907-06-27 12:00,278.107,,,1908-04-30 12:00,97.378,,,1909-05-14 12:00,278.112,,,1910-03-18 12:00,97.419,,,1911-04-01 12:00,278.163,,,1912-02-03 12:00,97.444,,,1913-02-16 12:00,278.22,,,1913-12-21 12:00,97.478,,,1915-01-04 12:00,278.253,,,1915-11-08 12:00,97.524,,,1916-11-21 12:00,278.304,,,1917-09-25 12:00,97.561,,,1918-10-08 12:00,277.756,,,1919-08-13 12:00,97.601,,,1920-08-25 12:00,277.771,,,1921-06-30 12:00,97.649,,,1922-07-13 12:00,277.81,,,1923-05-18 12:00,97.678,,,1924-05-30 12:00,277.853,,,1925-04-04 12:00,97.704,,,1926-04-17 12:00,277.877,,,1927-02-20 12:00,97.737,,,1928-03-04 12:00,277.921,,,1929-01-07 12:00,97.775,,,1930-01-20 12:00,277.977,,,1930-11-24 12:00,97.335,,,1931-12-08 12:00,277.993,,,1932-10-11 12:00,97.389,,,1933-10-25 12:00,278.028,,,1934-08-29 12:00,97.429,,,1935-09-12 12:00,278.087,,
,,,,1906-06-14 12:00,97.811,,,1907-06-28 12:00,278.695,,,1908-05-01 12:00,97.856,,,1909-05-15 12:00,278.7,,,1910-03-19 12:00,97.897,,,1911-04-02 12:00,278.751,,,1912-02-04 12:00,97.922,,,1913-02-17 12:00,278.808,,,1913-12-22 12:00,97.956,,,1915-01-05 12:00,278.841,,,1915-11-09 12:00,98.002,,,1916-11-22 12:00,278.892,,,1917-09-26 12:00,98.039,,,1918-10-09 12:00,278.344,,,1919-08-14 12:00,98.079,,,1920-08-26 12:00,278.358,,,1921-07-01 12:00,98.127,,,1922-07-14 12:00,278.397,,,1923-05-19 12:00,98.157,,,1924-05-31 12:00,278.44,,,1925-04-05 12:00,98.182,,,1926-04-18 12:00,278.464,,,1927-02-21 12:00,98.215,,,1928-03-05 12:00,278.508,,,1929-01-08 12:00,98.253,,,1930-01-21 12:00,278.564,,,1930-11-25 12:00,97.813,,,1931-12-09 12:00,278.581,,,1932-10-12 12:00,97.867,,,1933-10-26 12:00,278.615,,,1934-08-30 12:00,97.908,,,1935-09-13 12:00,278.674,,
,,,,1906-06-15 12:00,98.289,,,1907-06-29 12:00,279.284,,,1908-05-02 12:00,98.333,,,1909-05-16 12:00,279.289,,,1910-03-20 12:00,98.374,,,1911-04-03 12:00,279.34,,,1912-02-05 12:00,98.4,,,1913-02-18 12:00,279.397,,,1913-12-23 12:00,98.434,,,1915-01-06 12:00,279.43,,,1915-11-10 12:00,98.48,,,1916-11-23 12:00,279.48,,,1917-09-27 12:00,98.517,,,1918-10-10 12:00,278.932,,,1919-08-15 12:00,98.557,,,1920-08-27 12:00,278.946,,,1921-07-02 12:00,98.604,,,1922-07-15 12:00,278.985,,,1923-05-20 12:00,98.634,,,1924-06-01 12:00,279.028,,,1925-04-06 12:00,98.659,,,1926-04-19 12:00,279.052,,,1927-02-22 12:00,98.693,,,1928-03-06 12:00,279.096,,,1929-01-09 12:00,98.73,,,1930-01-22 12:00,279.152,,,1930-11-26 12:00,98.292,,,1931-12-10 12:00,279.169,,,1932-10-13 12:00,98.345,,,1933-10-27 12:00,279.203,,,1934-08-31 12:00,98.386,,,1935-09-14 12:00,279.262,,
,,,,1906-06-16 12:00,98.765,,,1907-06-30 12:00,279.874,,,1908-05-03 12:00,98.81,,,1909-05-17 12:00,279.879,,,1910-03-21 12:00,98.851,,,1911-04-04 12:00,279.929,,,1912-02-06 12:00,98.877,,,1913-02-19 12:00,279.987,,,1913-12-24 12:00,98.911,,,1915-01-07 12:00,280.02,,,1915-11-11 12:00,98.956,,,1916-11-24 12:00,280.07,,,1917-09-28 12:00,98.993,,,1918-10-11 12:00,279.521,,,1919-08-16 12:00,99.033,,,1920-08-28 12:00,279.535,,,1921-07-03 12:00,99.081,,,1922-07-16 12:00,279.574,,,1923-05-21 12:00,99.111,,,1924-06-02 12:00,279.617,,,1925-04-07 12:00,99.136,,,1926-04-20 12:00,279.641,,,1927-02-23 12:00,99.17,,,1928-03-07 12:00,279.685,,,1929-01-10 12:00,99.207,,,1930-01-23 12:00,279.741,,,1930-11-27 12:00,98.769,,,1931-12-11 12:00,279.758,,,1932-10-14 12:00,98.823,,,1933-10-28 12:00,279.792,,,1934-09-01 12:00,98.863,,,1935-09-15 12:00,279.851,,
,,,,1906-06-17 12:00,99.241,,,1907-07-01 12:00,280.465,,,1908-05-04 12:00,99.286,,,1909-05-18 12:00,280.469,,,1910-03-22 12:00,99.327,,,1911-04-05 12:00,280.52,,,1912-02-07 12:00,99.353,,,1913-02-20 12:00,280.577,,,1913-12-25 12:00,99.387,,,1915-01-08 12:00,280.61,,,1915-11-12 12:00,99.433,,,1916-11-25 12:00,280.661,,,1917-09-29 12:00,99.469,,,1918-10-12 12:00,280.111,,,1919-08-17 12:00,99.509,,,1920-08-29 12:00,280.125,,,1921-07-04 12:00,99.557,,,1922-07-17 12:00,280.164,,,1923-05-22 12:00,99.587,,,1924-06-03 12:00,280.207,,,1925-04-08 12:00,99.612,,,1926-04-21 12:00,280.231,,,1927-02-24 12:00,99.646,,,1928-03-08 12:00,280.274,,,1929-01-11 12:00,99.683,,,1930-01-24 12:00,280.331,,,1930-11-28 12:00,99.246,,,1931-12-12 12:00,280.348,,,1932-10-15 12:00,99.299,,,1933-10-29 12:00,280.382,,,1934-09-02 12:00,99.34,,,1935-09-16 12:00,280.441,,
,,,,1906-06-18 12:00,99.717,,,1907-07-02 12:00,281.056,,,1908-05-05 12:00,99.761,,,1909-05-19 12:00,281.061,,,1910-03-23 12:00,99.803,,,1911-04-06 12:00,281.111,,,1912-02-08 12:00,99.828,,,1913-02-21 12:00,281.169,,,1913-12-26 12:00,99.863,,,1915-01-09 12:00,281.202,,,1915-11-13 12:00,99.908,,,1916-11-26 12:00,281.252,,,1917-09-30 12:00,99.945,,,1918-10-13 12:00,280.702,,,1919-08-18 12:00,99.985,,,1920-08-30 12:00,280.716,,,1921-07-05 12:00,100.032,,,1922-07-18 12:00,280.754,,,1923-05-23 12:00,100.062,,,1924-06-04 12:00,280.797,,,1925-04-09 12:00,100.088,,,1926-04-22 12:00,280.821,,,1927-02-25 12:00,100.121,,,1928-03-09 12:00,280.865,,,1929-01-12 12:00,100.158,,,1930-01-25 12:00,280.922,,,1930-11-29 12:00,99.722,,,1931-12-13 12:00,280.939,,,1932-10-16 12:00,99.775,,,1933-10-30 12:00,280.972,,,1934-09-03 12:00,99.816,,,1935-09-17 12:00,281.031,,
,,,,1906-06-19 12:00,100.192,,,1907-07-03 12:00,281.649,,,1908-05-06 12:00,100.236,,,1909-05-20 12:00,281.653,,,1910-03-24 12:00,100.278,,,1911-04-07 12:00,281.703,,,1912-02-09 12:00,100.303,,,1913-02-22 12:00,281.761,,,1913-12-27 12:00,100.338,,,1915-01-10 12:00,281.794,,,1915-11-14 12:00,100.383,,,1916-11-27 12:00,281.845,,,1917-10-01 12:00,100.42,,,1918-10-14 12:00,281.294,,,1919-08-19 12:00,100.46,,,1920-08-31 12:00,281.307,,,1921-07-06 12:00,100.507,,,1922-07-19 12:00,281.346,,,1923-05-24 12:00,100.537,,,1924-06-05 12:00,281.389,,,1925-04-10 12:00,100.563,,,1926-04-23 12:00,281.413,,,1927-02-26 12:00,100.596,,,1928-03-10 12:00,281.456,,,1929-01-13 12:00,100.633,,,1930-01-26 12:00,281.513,,,1930-11-30 12:00,100.197,,,1931-12-14 12:00,281.531,,,1932-10-17 12:00,100.251,,,1933-10-31 12:00,281.564,,,1934-09-04 12:00,100.292,,,1935-09-18 12:00,281.623,,
,,,,1906-06-20 12:00,100.666,,,1907-07-04 12:00,282.242,,,1908-05-07 12:00,100.71,,,1909-05-21 12:00,282.247,,,1910-03-25 12:00,100.752,,,1911-04-08 12:00,282.297,,,1912-02-10 12:00,100.778,,,1913-02-23 12:00,282.354,,,1913-12-28 12:00,100.812,,,1915-01-11 12:00,282.387,,,1915-11-15 12:00,100.857,,,1916-11-28 12:00,282.438,,,1917-10-02 12:00,100.894,,,1918-10-15 12:00,281.886,,,1919-08-20 12:00,100.934,,,1920-09-01 12:00,281.9,,,1921-07-07 12:00,100.981,,,1922-07-20 12:00,281.938,,,1923-05-25 12:00,101.011,,,1924-06-06 12:00,281.981,,,1925-04-11 12:00,101.037,,,1926-04-24 12:00,282.005,,,1927-02-27 12:00,101.07,,,1928-03-11 12:00,282.049,,,1929-01-14 12:00,101.107,,,1930-01-27 12:00,282.106,,,1930-12-01 12:00,100.672,,,1931-12-15 12:00,282.123,,,1932-10-18 12:00,100.725,,,1933-11-01 12:00,282.156,,,1934-09-05 12:00,100.767,,,1935-09-19 12:00,282.215,,
,,,,1906-06-21 12:00,101.14,,,1907-07-05 12:00,282.837,,,1908-05-08 12:00,101.184,,,1909-05-22 12:00,282.841,,,1910-03-26 12:00,101.225,,,1911-04-09 12:00,282.891,,,1912-02-11 12:00,101.251,,,1913-02-24 12:00,282.948,,,1913-12-29 12:00,101.286,,,1915-01-12 12:00,282.982,,,1915-11-16 12:00,101.331,,,1916-11-29 12:00,283.032,,,1917-10-03 12:00,101.367,,,1918-10-16 12:00,282.479,,,1919-08-21 12:00,101.407,,,1920-09-02 12:00,282.493,,,1921-07-08 12:00,101.455,,,1922-07-21 12:00,282.531,,,1923-05-26 12:00,101.485,,,1924-06-07 12:00,282.575,,,1925-04-12 12:00,101.511,,,1926-04-25 12:00,282.599,,,1927-02-28 12:00,101.544,,,1928-03-12 12:00,282.642,,,1929-01-15 12:00,101.581,,,1930-01-28 12:00,282.699,,,1930-12-02 12:00,101.146,,,1931-12-16 12:00,282.717,,,1932-10-19 12:00,101.2,,,1933-11-02 12:00,282.749,,,1934-09-06 12:00,101.241,,,1935-09-20 12:00,282.809,,
,,,,1906-06-22 12:00,101.613,,,1907-07-06 12:00,283.432,,,1908-05-09 12:00,101.657,,,1909-05-23 12:00,283.436,,,1910-03-27 12:00,101.698,,,1911-04-10 12:00,283.485,,,1912-02-12 12:00,101.725,,,1913-02-25 12:00,283.543,,,1913-12-30 12:00,101.759,,,1915-01-13 12:00,283.577,,,1915-11-17 12:00,101.804,,,1916-11-30 12:00,283.627,,,1917-10-04 12:00,101.84,,,1918-10-17 12:00,283.074,,,1919-08-22 12:00,101.88,,,1920-09-03 12:00,283.087,,,1921-07-09 12:00,101.927,,,1922-07-22 12:00,283.126,,,1923-05-27 12:00,101.958,,,1924-06-08 12:00,283.169,,,1925-04-13 12:00,101.984,,,1926-04-26 12:00,283.193,,,1927-03-01 12:00,102.017,,,1928-03-13 12:00,283.236,,,1929-01-16 12:00,102.054,,,1930-01-29 12:00,283.294,,,1930-12-03 12:00,101.62,,,1931-12-17 12:00,283.311,,,1932-10-20 12:00,101.673,,,1933-11-03 12:00,283.343,,,1934-09-07 12:00,101.714,,,1935-09-21 12:00,283.403,,
,,,,1906-06-23 12:00,102.085,,,1907-07-07 12:00,284.028,,,1908-05-10 12:00,102.129,,,1909-05-24 12:00,284.032,,,1910-03-28 12:00,102.171,,,1911-04-11 12:00,284.081,,,1912-02-13 12:00,102.197,,,1913-02-26 12:00,284.139,,,1913-12-31 12:00,102.231,,,1915-01-14 12:00,284.173,,,1915-11-18 12:00,102.276,,,1916-12-01 12:00,284.223,,,1917-10-05 12:00,102.313,,,1918-10-18 12:00,283.669,,,1919-08-23 12:00,102.353,,,1920-09-04 12:00,283.682,,,1921-07-10 12:00,102.4,,,1922-07-23 12:00,283.72,,,1923-05-28 12:00,102.43,,,1924-06-09 12:00,283.764,,,1925-04-14 12:00,102.456,,,1926-04-27 12:00,283.788,,,1927-03-02 12:00,102.489,,,1928-03-14 12:00,283.831,,,1929-01-17 12:00,102.526,,,1930-01-30 12:00,283.889,,,1930-12-04 12:00,102.093,,,1931-12-18 12:00,283.906,,,1932-10-21 12:00,102.146,,,1933-11-04 12:00,283.938,,,1934-09-08 12:00,102.187,,,1935-09-22 12:00,283.998,,
,,,,1906-06-24 12:00,102.557,,,1907-07-08 12:00,284.625,,,1908-05-11 12:00,102.601,,,1909-05-25 12:00,284.628,,,1910-03-29 12:00,102.642,,,1911-04-12 12:00,284.678,,,1912-02-14 12:00,102.669,,,1913-02-27 12:00,284.736,,,1914-01-01 12:00,102.703,,,1915-01-15 12:00,284.769,,,1915-11-19 12:00,102.748,,,1916-12-02 12:00,284.819,,,1917-10-06 12:00,102.785,,,1918-10-19 12:00,284.265,,,1919-08-24 12:00,102.825,,,1920-09-05 12:00,284.278,,,1921-07-11 12:00,102.871,,,1922-07-24 12:00,284.316,,,1923-05-29 12:00,102.902,,,1924-06-10 12:00,284.36,,,1925-04-15 12:00,102.928,,,1926-04-28 12:00,284.384,,,1927-03-03 12:00,102.961,,,1928-03-15 12:00,284.426,,,1929-01-18 12:00,102.998,,,1930-01-31 12:00,284.485,,,1930-12-05 12:00,102.565,,,1931-12-19 12:00,284.502,,,1932-10-22 12:00,102.618,,,1933-11-05 12:00,284.534,,,1934-09-09 12:00,102.66,,,1935-09-23 12:00,284.594,,
,,,,1906-06-25 12:00,103.028,,,1907-07-09 12:00,285.223,,,1908-05-12 12:00,103.072,,,1909-05-26 12:00,285.226,,,1910-03-30 12:00,103.114,,,1911-04-13 12:00,285.275,,,1912-02-15 12:00,103.14,,,1913-02-28 12:00,285.334,,,1914-01-02 12:00,103.174,,,1915-01-16 12:00,285.367,,,1915-11-20 12:00,103.219,,,1916-12-03 12:00,285.417,,,1917-10-07 12:00,103.256,,,1918-10-20 12:00,284.862,,,1919-08-25 12:00,103.296,,,1920-09-06 12:00,284.875,,,1921-07-12 12:00,103.343,,,1922-07-25 12:00,284.913,,,1923-05-30 12:00,103.373,,,1924-06-11 12:00,284.956,,,1925-04-16 12:00,103.399,,,1926-04-29 12:00,284.981,,,1927-03-04 12:00,103.432,,,1928-03-16 12:00,285.023,,,1929-01-19 12:00,103.469,,,1930-02-01 12:00,285.081,,,1930-12-06 12:00,103.037,,,1931-12-20 12:00,285.099,,,1932-10-23 12:00,103.09,,,1933-11-06 12:00,285.131,,,1934-09-10 12:00,103.131,,,1935-09-24 12:00,285.19,,
,,,,1906-06-26 12:00,103.499,,,1907-07-10 12:00,285.821,,,1908-05-13 12:00,103.542,,,1909-05-27 12:00,285.824,,,1910-03-31 12:00,103.584,,,1911-04-14 12:00,285.873,,,1912-02-16 12:00,103.611,,,1913-03-01 12:00,285.932,,,1914-01-03 12:00,103.645,,,1915-01-17 12:00,285.965,,,1915-11-21 12:00,103.689,,,1916-12-04 12:00,286.015,,,1917-10-08 12:00,103.726,,,1918-10-21 12:00,285.459,,,1919-08-26 12:00,103.766,,,1920-09-07 12:00,285.473,,,1921-07-13 12:00,103.813,,,1922-07-26 12:00,285.51,,,1923-05-31 12:00,103.844,,,1924-06-12 12:00,285.554,,,1925-04-17 12:00,103.87,,,1926-04-30 12:00,285.578,,,1927-03-05 12:00,103.903,,,1928-03-17 12:00,285.621,,,1929-01-20 12:00,103.94,,,1930-02-02 12:00,285.679,,,1930-12-07 12:00,103.508,,,1931-12-21 12:00,285.697,,,1932-10-24 12:00,103.561,,,1933-11-07 12:00,285.729,,,1934-09-11 12:00,103.602,,,1935-09-25 12:00,285.788,,
,,,,1906-06-27 12:00,103.969,,,1907-07-11 12:00,286.421,,,1908-05-14 12:00,104.012,,,1909-05-28 12:00,286.423,,,1910-04-01 12:00,104.054,,,1911-04-15 12:00,286.472,,,1912-02-17 12:00,104.081,,,1913-03-02 12:00,286.531,,,1914-01-04 12:00,104.115,,,1915-01-18 12:00,286.564,,,1915-11-22 12:00,104.159,,,1916-12-05 12:00,286.614,,,1917-10-09 12:00,104.196,,,1918-10-22 12:00,286.058,,,1919-08-27 12:00,104.236,,,1920-09-08 12:00,286.071,,,1921-07-14 12:00,104.283,,,1922-07-27 12:00,286.109,,,1923-06-01 12:00,104.314,,,1924-06-13 12:00,286.152,,,1925-04-18 12:00,104.34,,,1926-05-01 12:00,286.177,,,1927-03-06 12:00,104.373,,,1928-03-18 12:00,286.219,,,1929-01-21 12:00,104.41,,,1930-02-03 12:00,286.278,,,1930-12-08 12:00,103.979,,,1931-12-22 12:00,286.295,,,1932-10-25 12:00,104.031,,,1933-11-08 12:00,286.327,,,1934-09-12 12:00,104.073,,,1935-09-26 12:00,286.386,,
,,,,1906-06-28 12:00,104.438,,,1907-07-12 12:00,287.021,,,1908-05-15 12:00,104.481,,,1909-05-29 12:00,287.023,,,1910-04-02 12:00,104.524,,,1911-04-16 12:00,287.072,,,1912-02-18 12:00,104.551,,,1913-03-03 12:00,287.131,,,1914-01-05 12:00,104.584,,,1915-01-19 12:00,287.164,,,1915-11-23 12:00,104.629,,,1916-12-06 12:00,287.214,,,1917-10-10 12:00,104.666,,,1918-10-23 12:00,286.657,,,1919-08-28 12:00,104.705,,,1920-09-09 12:00,286.671,,,1921-07-15 12:00,104.752,,,1922-07-28 12:00,286.708,,,1923-06-02 12:00,104.783,,,1924-06-14 12:00,286.752,,,1925-04-19 12:00,104.809,,,1926-05-02 12:00,286.776,,,1927-03-07 12:00,104.842,,,1928-03-19 12:00,286.818,,,1929-01-22 12:00,104.879,,,1930-02-04 12:00,286.877,,,1930-12-09 12:00,104.449,,,1931-12-23 12:00,286.895,,,1932-10-26 12:00,104.501,,,1933-11-09 12:00,286.926,,,1934-09-13 12:00,104.543,,,1935-09-27 12:00,286.985,,
,,,,1906-06-29 12:00,104.907,,,1907-07-13 12:00,287.622,,,1908-05-16 12:00,104.95,,,1909-05-30 12:00,287.624,,,1910-04-03 12:00,104.992,,,1911-04-17 12:00,287.673,,,1912-02-19 12:00,105.02,,,1913-03-04 12:00,287.732,,,1914-01-06 12:00,105.053,,,1915-01-20 12:00,287.765,,,1915-11-24 12:00,105.098,,,1916-12-07 12:00,287.815,,,1917-10-11 12:00,105.135,,,1918-10-24 12:00,287.258,,,1919-08-29 12:00,105.174,,,1920-09-10 12:00,287.271,,,1921-07-16 12:00,105.221,,,1922-07-29 12:00,287.308,,,1923-06-03 12:00,105.252,,,1924-06-15 12:00,287.352,,,1925-04-20 12:00,105.278,,,1926-05-03 12:00,287.376,,,1927-03-08 12:00,105.311,,,1928-03-20 12:00,287.418,,,1929-01-23 12:00,105.348,,,1930-02-05 12:00,287.477,,,1930-12-10 12:00,104.918,,,1931-12-24 12:00,287.495,,,1932-10-27 12:00,104.971,,,1933-11-10 12:00,287.526,,,1934-09-14 12:00,105.012,,,1935-09-28 12:00,287.585,,
,,,,1906-06-30 12:00,105.375,,,1907-07-14 12:00,288.224,,,1908-05-17 12:00,105.418,,,1909-05-31 12:00,288.226,,,1910-04-04 12:00,105.461,,,1911-04-18 12:00,288.274,,,1912-02-20 12:00,105.488,,,1913-03-05 12:00,288.334,,,1914-01-07 12:00,105.522,,,1915-01-21 12:00,288.367,,,1915-11-25 12:00,105.566,,,1916-12-08 12:00,288.417,,,1917-10-12 12:00,105.603,,,1918-10-25 12:00,287.859,,,1919-08-30 12:00,105.642,,,1920-09-11 12:00,287.872,,,1921-07-17 12:00,105.689,,,1922-07-30 12:00,287.908,,,1923-06-04 12:00,105.721,,,1924-06-16 12:00,287.952,,,1925-04-21 12:00,105.746,,,1926-05-04 12:00,287.977,,,1927-03-09 12:00,105.779,,,1928-03-21 12:00,288.018,,,1929-01-24 12:00,105.816,,,1930-02-06 12:00,288.078,,,1930-12-11 12:00,105.387,,,1931-12-25 12:00,288.096,,,1932-10-28 12:00,105.439,,,1933-11-11 12:00,288.127,,,1934-09-15 12:00,105.481,,,1935-09-29 12:00,288.186,,
,,,,1906-07-01 12:00,105.843,,,1907-07-15 12:00,288.826,,,1908-05-18 12:00,105.886,,,1909-06-01 12:00,288.828,,,1910-04-05 12:00,105.928,,,1911-04-19 12:00,288.876,,,1912-02-21 12:00,105.956,,,1913-03-06 12:00,288.936,,,1914-01-08 12:00,105.989,,,1915-01-22 12:00,288.969,,,1915-11-26 12:00,106.034,,,1916-12-09 12:00,289.019,,,1917-10-13 12:00,106.071,,,1918-10-26 12:00,288.46,,,1919-08-31 12:00,106.11,,,1920-09-12 12:00,288.474,,,1921-07-18 12:00,106.157,,,1922-07-31 12:00,288.51,,,1923-06-05 12:00,106.188,,,1924-06-17 12:00,288.554,,,1925-04-22 12:00,106.214,,,1926-05-05 12:00,288.579,,,1927-03-10 12:00,106.247,,,1928-03-22 12:00,288.62,,,1929-01-25 12:00,106.284,,,1930-02-07 12:00,288.68,,,1930-12-12 12:00,105.855,,,1931-12-26 12:00,288.698,,,1932-10-29 12:00,105.907,,,1933-11-12 12:00,288.729,,,1934-09-16 12:00,105.95,,,1935-09-30 12:00,288.788,,
,,,,1906-07-02 12:00,106.31,,,1907-07-16 12:00,289.43,,,1908-05-19 12:00,106.353,,,1909-06-02 12:00,289.432,,,1910-04-06 12:00,106.395,,,1911-04-20 12:00,289.48,,,1912-02-22 12:00,106.423,,,1913-03-07 12:00,289.539,,,1914-01-09 12:00,106.457,,,1915-01-23 12:00,289.573,,,1915-11-27 12:00,106.501,,,1916-12-10 12:00,289.622,,,1917-10-14 12:00,106.538,,,1918-10-27 12:00,289.063,,,1919-09-01 12:00,106.577,,,1920-09-13 12:00,289.076,,,1921-07-19 12:00,106.624,,,1922-08-01 12:00,289.112,,,1923-06-06 12:00,106.655,,,1924-06-18 12:00,289.157,,,1925-04-23 12:00,106.681,,,1926-05-06 12:00,289.181,,,1927-03-11 12:00,106.714,,,1928-03-23 12:00,289.222,,,1929-01-26 12:00,106.751,,,1930-02-08 12:00,289.282,,,1930-12-13 12:00,106.323,,,1931-12-27 12:00,289.301,,,1932-10-30 12:00,106.375,,,1933-11-13 12:00,289.331,,,1934-09-17 12:00,106.417,,,1935-10-01 12:00,289.39,,
